,DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
40,2020/1/16 7:00,0.02398467,0.034429174,0.063771084,0.1025847,0.12276872,0.11635243,0.10157176,0.094685934,0.07831709,0.052634664,0.043481726,0.030293085,0.022850124,0.021110324,0.01686505,0.013301139,0.012769553,0.011330848,0.0094990665,0.006904598,0.00547338,0.0047876863,0.0034725752,0.0025930763,0.0018200537,0.0023473152
41,2020/1/16 8:00,0.027697532,0.037117843,0.065095596,0.10103243,0.11279613,0.116538756,0.10217366,0.09136578,0.07639944,0.054985955,0.04499451,0.031925168,0.024043765,0.020911511,0.017183501,0.013594788,0.013072892,0.011219405,0.009211979,0.0070929634,0.0057984334,0.004983603,0.0036346095,0.0027938168,0.0018920545,0.0024439394
42,2020/1/16 9:00,0.020762533,0.025973154,0.040039,0.06382548,0.079954684,0.095052086,0.09308221,0.0961666,0.09329751,0.075618185,0.063747734,0.049474973,0.040390577,0.03462595,0.027404806,0.021135902,0.019030835,0.015187779,0.012280946,0.009062518,0.006931244,0.0055332114,0.0040247943,0.0030491839,0.0019205762,0.0024276737
43,2020/1/16 10:00,0.018264271,0.021883342,0.03087469,0.046705823,0.060647234,0.079538405,0.08669838,0.092379116,0.09502999,0.08651375,0.07499813,0.062111225,0.051994197,0.042657502,0.034925964,0.02693763,0.022783663,0.016644306,0.013612663,0.01035226,0.0075298604,0.0057583824,0.004044896,0.0030018575,0.001818691,0.0022936766
44,2020/1/16 11:00,0.014048883,0.014485092,0.016316436,0.023055384,0.031270906,0.0417278,0.049423743,0.06526569,0.08879941,0.08822309,0.08655397,0.07728633,0.07817338,0.069531664,0.057116635,0.046149682,0.040225416,0.028988032,0.024854738,0.01798737,0.013173026,0.009665061,0.0067058555,0.0049329945,0.0027102584,0.00332926
45,2020/1/16 12:00,0.013412644,0.013097905,0.014333023,0.018232372,0.02445952,0.03287637,0.04323483,0.055887863,0.078614876,0.083148435,0.08638623,0.08395405,0.08673014,0.07642354,0.065188855,0.053704977,0.044857297,0.03125981,0.027703956,0.02148504,0.015251346,0.010874351,0.00739688,0.0052207126,0.0027757494,0.0034893337
46,2020/1/16 13:00,0.012869223,0.01302747,0.014132833,0.01829092,0.024217872,0.028868025,0.037258025,0.0515815,0.07344651,0.0721127,0.080568984,0.080357894,0.08436865,0.082818925,0.0709799,0.060004625,0.05122555,0.038105186,0.033008922,0.024120294,0.016555734,0.01212569,0.007887235,0.0055081565,0.0029909993,0.0035680803
47,2020/1/16 14:00,0.015116339,0.015254559,0.015920065,0.019338934,0.024272649,0.028305007,0.03662334,0.04984544,0.067427054,0.06963804,0.07834232,0.08030334,0.081422895,0.08202778,0.07250448,0.060792852,0.053574737,0.038902514,0.034444313,0.02558142,0.017353373,0.012641351,0.007998976,0.0056415685,0.002984986,0.0037416765
48,2020/1/16 15:00,0.01439268,0.014149415,0.01393127,0.015701177,0.01944484,0.020830534,0.026685564,0.03817753,0.05736962,0.05702317,0.06916288,0.07460158,0.08221142,0.089374855,0.0809927,0.0703571,0.063574165,0.049472973,0.04429213,0.03303904,0.022576269,0.016396621,0.010566532,0.0072197546,0.0037282235,0.004727891
49,2020/1/16 16:00,0.015430396,0.015695563,0.015045927,0.016740505,0.020147223,0.021763422,0.028120855,0.04063073,0.058238376,0.05982989,0.070187286,0.07398252,0.07876019,0.08558097,0.07879593,0.06823602,0.06254948,0.048576158,0.04449402,0.03283059,0.022123558,0.016035387,0.010411342,0.0071772947,0.003656669,0.0049596447
